"1.      What do you think are barriers to getting ahead and becoming financially stable?  For each of the  following 27 options listed, please mark (x) if you think it is a “Big Barrier,” “Less of a Barrier” or “Not a Barrier” in your local community?",,,,,,,,,,,,,,,,,,,,,,,,,,,"1.      Our state is currently in an economic and health crisis. What type of PROGRAMS do you think are most needed to respond? (Pick your top three Priorities in the TOP column, add your next three priorities in the NEXT column)",,,,,,,,,,,,,,,,,,,,Any other program needed that would best help families become self-sufficient? (fill in),"a.      How familiar are you with the programs that are offered by EightCAP, Inc.?",,a.      Which response best describes how you see EightCAP’s current role in our community? (Please pick one.),a.      How can EightCAP best serve in the future? (Pick all the options that you think apply.),,,,,, Which county do you live in?,b. What best describes your relationship with EightCAP?,Have you used any of the following services from EightCAP in the last three years?,,,,,,,,,,,Have you experienced any of the following in the past year?,,,,,,,,,,,,,,,,What best describes your work status? (Check all that apply),What Counties do you work in? Check all that apply.,,,,,Do you have health insurance?,What best describes your Race/Ethnicity?,Gender?,Age,Marital Status,Schooling – last grade/degree completed?,Military Status?,Your current housing situtation?,"What is the monthly cost of housing for you- (include estimated cost of utilities, insurance in amount?)",How many people (adults and children) in your household?,What is your total Household income range?,Do you have a computer at home?,Do you have a Smart phone?,Do you have internet access?,Is there anything else about your circumstances you would like to share?,Is there anything else about the community's changing needs you would like to add?
Don't know,Big Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Next Priority,Next Priority,Top Priority,Top Priority,Top Priority,Next Priority,Top Priority,Not Applicable,Top Priority,Top Priority,Next Priority,Next Priority,Top Priority,Next Priority,Next Priority,Next Priority,Next Priority,Next Priority,Top Priority,Next Priority,Na,Somewhat familiar with EightCAP programs,,EightCAP’s services are vital for a strong community,Expand the availability of services in current programs (serve more customers),,Start new programs to met new needs in the community,Advocate for low income residents in the community,,,Isabella,Work for agency/organization that partners with EightCAP,,,,,,,,,,,,,"b.	Received a shut-off notice for utilities","c.	Been without heat",,,,"g.	Household member lost job/laid off from work",,,,,,,,,p. Missed a car payment/ insurance payment,"6.	Non-profit (including religious org.) employee",Gratiot,,Isabella,,,Yes,White or Caucasian,Female,24-44 years,Other,Started College,N/A,Doubled up with family or friends temporarily,900,Household of 2,"Between $6,000 - $12,000",Yes,Yes,Yes,,
Big Barrier,Big Barrier,Not a Barrier,Big Barrier,Big Barrier,Big Barrier,Less of a Barrier,Big Barrier,Big Barrier,Less of a Barrier,Big Barrier,,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,,Next Priority,,,Top Priority,,Next Priority,,Top Priority,Top Priority,,,,,,,,Next Priority,,,"basic class on budgeting,  home economics,",Very familiar,,EightCAP’s services are vital for a strong community,Expand the availability of services in current programs (serve more customers),,Start new programs to met new needs in the community,,Partner with other organizations and agencies in the community,,Montcalm,Work for EightCAP or on Governance Board/Policy Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6.	Non-profit (including religious org.) employee",,,,Montcalm,,,White or Caucasian,Female,70+ years old,Married,Have College Degree,N/A,Own/buying home,,Household of 3,"$75,001-$100,000",Yes,Yes,Yes,,
Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Top Priority,Top Priority,Top Priority,Top Priority,Top Priority,Top Priority,Top Priority,Top Priority,Top Priority,Top Priority,Top Priority,Top Priority,Top Priority,Top Priority,Top Priority,Top Priority,Top Priority,Top Priority,Top Priority,Top Priority,,Somewhat familiar with EightCAP programs,,No opinion,,,,,,explain how the services work dont just leave clients to fend for their selves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Big Barrier,Big Barrier,Big Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Not a Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Not a Barrier,Big Barrier,Next Priority,Top Priority,Top Priority,Next Priority,Top Priority,Next Priority,Top Priority,Top Priority,Top Priority,Top Priority,Top Priority,Top Priority,Top Priority,Top Priority,Next Priority,Next Priority,Next Priority,Next Priority,Top Priority,Top Priority,,Somewhat familiar with EightCAP programs,,No opinion,Expand the availability of services in current programs (serve more customers),,,,,,Other,Work for EightCAP or on Governance Board/Policy Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6.	Non-profit (including religious org.) employee",Gratiot,Ionia,Isabella,Montcalm,Other,Yes,White or Caucasian,Male,24-44 years,Married,Have Masters or other advanced degree,N/A,Own/buying home,"2,000",Household of 4,"Over $100,000",Yes,Yes,Yes,,
Big Barrier,Big Barrier,Not a Barrier,Not a Barrier,Don't know,Don't know,Don't know,Don't know,Not a Barrier,Not a Barrier,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Not a Barrier,Don't know,Big Barrier,Don't know,Don't know,Don't know,Less of a Barrier,Big Barrier,Don't know,Next Priority,Next Priority,Next Priority,Next Priority,Next Priority,Next Priority,Next Priority,Next Priority,Next Priority,Next Priority,Next Priority,Next Priority,Next Priority,Next Priority,Next Priority,Next Priority,Next Priority,Next Priority,Next Priority,Next Priority,,Somewhat familiar with EightCAP programs,,EightCAP’s services are vital for a strong community,Expand the availability of services in current programs (serve more customers),,,,Partner with other organizations and agencies in the community,,Montcalm,Work for EightCAP or on Governance Board/Policy Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6.	Non-profit (including religious org.) employee",Gratiot,Ionia,Isabella,Montcalm,,Yes,White or Caucasian,Female,45-54 years,Married,High School or GED diploma,N/A,Own/buying home,850,Household of 4,"$75,001-$100,000",No,Yes,Yes,no,no
Don't know,Not a Barrier,Big Barrier,Not a Barrier,Big Barrier,Not a Barrier,Don't know,Don't know,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Don't know,Big Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Top Priority,Top Priority,Next Priority,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Next Priority,Top Priority,Top Priority,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Help with internet for the ones that dont have internet access for job search/job applications,Somewhat familiar with EightCAP programs,,EightCAP’s services are vital for a strong community,Expand the availability of services in current programs (serve more customers),,Start new programs to met new needs in the community,,Partner with other organizations and agencies in the community,,Montcalm,Client (in past or currently),,,,,,,,,,,,,,,,"e.	Used a food bank or food pantry",,,,,,,,,,,,"1.	Unemployed, and looking",,,Isabella,Montcalm,,,White or Caucasian,Female,24-44 years,Never Married,Less than High school diploma,N/A,Renting home or apartment,650,Household of 5,"Under $6,000",No,Yes,No,N/A,N/a
Not a Barrier,Big Barrier,Not a Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Not a Barrier,Less of a Barrier,Not a Barrier,Big Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Not a Barrier,Less of a Barrier,Big Barrier,Big Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Less of a Barrier,Big Barrier,Next Priority,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Next Priority,Next Priority,Top Priority,Not Applicable,Not Applicable,Not Applicable,Top Priority,Not Applicable,Top Priority,Not Applicable,Not Applicable,Not Applicable,Not Applicable,na,Somewhat familiar with EightCAP programs,,EightCAP’s services are vital for a strong community,,,Start new programs to met new needs in the community,Advocate for low income residents in the community,Partner with other organizations and agencies in the community,,Montcalm,Work for EightCAP or on Governance Board/Policy Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6.	Non-profit (including religious org.) employee",,Ionia,,,,Yes,White or Caucasian,Female,24-44 years,Married,Have College Degree,,Own/buying home,1000,Household of 4,"$75,001-$100,000",Yes,Yes,Yes,no,no
Not a Barrier,Big Barrier,Not a Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Big Barrier,Not a Barrier,Less of a Barrier,Not a Barrier,Not a Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Big Barrier,Don't know,Less of a Barrier,Don't know,Don't know,Not a Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Next Priority,Top Priority,Top Priority,Not Applicable,Top Priority,Top Priority,Top Priority,Next Priority,Top Priority,Top Priority,Top Priority,Top Priority,Top Priority,Next Priority,Next Priority,Next Priority,Next Priority,Top Priority,Top Priority,Top Priority,,Very familiar,,EightCAP’s services are vital for a strong community,Expand the availability of services in current programs (serve more customers),,Start new programs to met new needs in the community,Advocate for low income residents in the community,Partner with other organizations and agencies in the community,,Montcalm,Work for EightCAP or on Governance Board/Policy Council,,,,,,,,,,,,,,,,,,"g.	Household member lost job/laid off from work",,i.   Didn’t go to the doctor because of the cost,j. Didn’t get a prescription filled because of the cost,,,,,,,"7.	Working more than one job",,,,Montcalm,,No,White or Caucasian,Female,55-69 years,Married,High School or GED diploma,N/A,Own/buying home,1200,Household of 2,"$25,001 – 45,000",Yes,Yes,Yes,,
Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Less of a Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Top Priority,Top Priority,Next Priority,Next Priority,Top Priority,Next Priority,Top Priority,Top Priority,Top Priority,Top Priority,Top Priority,Next Priority,Top Priority,Top Priority,Next Priority,Top Priority,Top Priority,Top Priority,Top Priority,Top Priority,,Very familiar,,EightCAP’s services are vital for a strong community,Expand the availability of services in current programs (serve more customers),Improve access to and/or quality of current programs,Start new programs to met new needs in the community,Advocate for low income residents in the community,Partner with other organizations and agencies in the community,,Other,Work for EightCAP or on Governance Board/Policy Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6.	Non-profit (including religious org.) employee",,,,Montcalm,,Yes,White or Caucasian,Female,55-69 years,Other,Have College Degree,N/A,Own/buying home,,Household of 2,"$25,001 – 45,000",Yes,Yes,Yes,uncertain about continued employment,more food distribution for needy families. There is a serious problem with rural communities having access to WiFi and electronic devices for children to connect with education needs.
Big Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Don't know,Don't know,Don't know,Less of a Barrier,Don't know,Don't know,Less of a Barrier,Big Barrier,Don't know,Less of a Barrier,Less of a Barrier,Less of a Barrier,Don't know,Less of a Barrier,Less of a Barrier,Don't know,Big Barrier,Don't know,Less of a Barrier,Don't know,Don't know,Big Barrier,Big Barrier,Next Priority,Top Priority,,,,,Top Priority,,Top Priority,Next Priority,,,Next Priority,,,,,,,,,Somewhat familiar with EightCAP programs,,EightCAP’s services are vital for a strong community,Expand the availability of services in current programs (serve more customers),Improve access to and/or quality of current programs,,Advocate for low income residents in the community,Partner with other organizations and agencies in the community,,Montcalm,Work for EightCAP or on Governance Board/Policy Council,,,,,,,,,,,,,"b.	Received a shut-off notice for utilities",,,,,,,,,,,,,,,"6.	Non-profit (including religious org.) employee",Gratiot,,,,,Yes,White or Caucasian,Female,24-44 years,Never Married,Have Associates degree,N/A,Doubled up with family or friends temporarily,,Household of 2,"$25,001 – 45,000",Yes,Yes,No,,
Big Barrier,Less of a Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Big Barrier,Top Priority,Next Priority,Next Priority,Next Priority,Top Priority,Next Priority,Top Priority,Next Priority,Top Priority,Top Priority,Top Priority,Next Priority,Top Priority,Top Priority,Next Priority,Top Priority,Top Priority,Top Priority,Top Priority,Next Priority,,Very familiar,,EightCAP’s services are vital for a strong community,Expand the availability of services in current programs (serve more customers),Improve access to and/or quality of current programs,,,,,Isabella,Work for agency/organization that partners with EightCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5.	Government (including schools) employee",,,Isabella,,,Yes,White or Caucasian,Female,24-44 years,Never Married,Have College Degree,N/A,Own/buying home,1300,Household of 2,"$75,001-$100,000",Yes,Yes,Yes,,
Big Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Don't know,Less of a Barrier,Big Barrier,Less of a Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Big Barrier,Next Priority,Next Priority,Next Priority,Next Priority,Next Priority,Next Priority,Next Priority,Next Priority,Top Priority,Top Priority,Next Priority,Next Priority,Next Priority,Top Priority,Next Priority,Next Priority,Next Priority,Next Priority,Next Priority,Next Priority,volunteer to teach skilled trades,Very familiar,,EightCAP’s services are vital for a strong community,Expand the availability of services in current programs (serve more customers),Improve access to and/or quality of current programs,Start new programs to met new needs in the community,Advocate for low income residents in the community,Partner with other organizations and agencies in the community,,Isabella,Work for EightCAP or on Governance Board/Policy Council,,,,,,,,,,,,,,,,,,,,,,,,,n. Your family income dropped because an adult became disabled and couldn’t work,,,"6.	Non-profit (including religious org.) employee",,,Isabella,,,Yes,White or Caucasian,Female,24-44 years,Married,Have College Degree,N/A,Own/buying home,800,Household of 4,"$25,001 – 45,000",Yes,Yes,Yes,,
Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Top Priority,,Top Priority,,,,Next Priority,,Next Priority,Next Priority,,,,Top Priority,,,,,,,,Very familiar,,EightCAP’s services are vital for a strong community,Expand the availability of services in current programs (serve more customers),Improve access to and/or quality of current programs,Start new programs to met new needs in the community,Advocate for low income residents in the community,Partner with other organizations and agencies in the community,,Isabella,Work for agency/organization that partners with EightCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Isabella,,,Yes,White or Caucasian,Female,45-54 years,Married,Have College Degree,N/A,Own/buying home,,Household of 2,,Yes,Yes,Yes,,
